LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
452,LOGIN,(1643059021.142:2625),pid=31132 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=361 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=31132', 'ses=361']"
453,USER_START,(1643059021.146:2626),"pid=31132 uid=0 auid=0 ses=361 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31132', 'auid=0', ""ses=361 msg='op=PAM:session_open""]"
454,CRED_DISP,(1643059021.154:2627),"pid=31132 uid=0 auid=0 ses=361 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31132', 'auid=0', ""ses=361 msg='op=PAM:setcred""]"
455,USER_END,(1643059021.154:2628),"pid=31132 uid=0 auid=0 ses=361 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31132', 'auid=0', ""ses=361 msg='op=PAM:session_close""]"
456,USER_ACCT,(1643060341.175:2629),"pid=31141 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31141', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
457,CRED_ACQ,(1643060341.179:2630),"pid=31141 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31141', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
458,LOGIN,(1643060341.179:2631),pid=31141 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=362 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=31141', 'ses=362']"
459,USER_START,(1643060341.179:2632),"pid=31141 uid=0 auid=0 ses=362 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31141', 'auid=0', ""ses=362 msg='op=PAM:session_open""]"
460,CRED_DISP,(1643060341.183:2633),"pid=31141 uid=0 auid=0 ses=362 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31141', 'auid=0', ""ses=362 msg='op=PAM:setcred""]"
461,USER_END,(1643060341.183:2634),"pid=31141 uid=0 auid=0 ses=362 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31141', 'auid=0', ""ses=362 msg='op=PAM:session_close""]"
462,SERVICE_START,(1643060352.631:2635),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
463,SERVICE_STOP,(1643060352.631:2636),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
464,USER_ACCT,(1643062141.206:2637),"pid=31215 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31215', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
465,CRED_ACQ,(1643062141.206:2638),"pid=31215 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31215', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
466,LOGIN,(1643062141.206:2639),pid=31215 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=363 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=31215', 'ses=363']"
467,USER_START,(1643062141.210:2640),"pid=31215 uid=0 auid=0 ses=363 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31215', 'auid=0', ""ses=363 msg='op=PAM:session_open""]"
468,CRED_DISP,(1643062141.214:2641),"pid=31215 uid=0 auid=0 ses=363 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31215', 'auid=0', ""ses=363 msg='op=PAM:setcred""]"
469,USER_END,(1643062141.214:2642),"pid=31215 uid=0 auid=0 ses=363 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31215', 'auid=0', ""ses=363 msg='op=PAM:session_close""]"
470,SERVICE_START,(1643062152.622:2643),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
471,SERVICE_STOP,(1643062152.622:2644),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
472,USER_ACCT,(1643062621.228:2645),"pid=31288 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31288', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
473,CRED_ACQ,(1643062621.228:2646),"pid=31288 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31288', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
474,LOGIN,(1643062621.232:2647),pid=31288 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=364 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=31288', 'ses=364']"
475,USER_START,(1643062621.236:2648),"pid=31288 uid=0 auid=0 ses=364 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31288', 'auid=0', ""ses=364 msg='op=PAM:session_open""]"
476,CRED_DISP,(1643062621.240:2649),"pid=31288 uid=0 auid=0 ses=364 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31288', 'auid=0', ""ses=364 msg='op=PAM:setcred""]"
477,USER_END,(1643062621.240:2650),"pid=31288 uid=0 auid=0 ses=364 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31288', 'auid=0', ""ses=364 msg='op=PAM:session_close""]"
478,USER_ACCT,(1643063941.264:2651),"pid=31293 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31293', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
479,CRED_ACQ,(1643063941.264:2652),"pid=31293 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31293', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
480,LOGIN,(1643063941.264:2653),pid=31293 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=365 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=31293', 'ses=365']"
481,USER_START,(1643063941.264:2654),"pid=31293 uid=0 auid=0 ses=365 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31293', 'auid=0', ""ses=365 msg='op=PAM:session_open""]"
482,CRED_DISP,(1643063941.272:2655),"pid=31293 uid=0 auid=0 ses=365 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31293', 'auid=0', ""ses=365 msg='op=PAM:setcred""]"
483,USER_END,(1643063941.272:2656),"pid=31293 uid=0 auid=0 ses=365 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31293', 'auid=0', ""ses=365 msg='op=PAM:session_close""]"
484,SERVICE_START,(1643063952.636:2657),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
485,SERVICE_STOP,(1643063952.636:2658),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
486,USER_ACCT,(1643065741.303:2659),"pid=31372 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31372', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
487,CRED_ACQ,(1643065741.303:2660),"pid=31372 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31372', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
488,LOGIN,(1643065741.303:2661),pid=31372 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=366 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=31372', 'ses=366']"
489,USER_START,(1643065741.307:2662),"pid=31372 uid=0 auid=0 ses=366 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31372', 'auid=0', ""ses=366 msg='op=PAM:session_open""]"
490,CRED_DISP,(1643065741.311:2663),"pid=31372 uid=0 auid=0 ses=366 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31372', 'auid=0', ""ses=366 msg='op=PAM:setcred""]"
491,USER_END,(1643065741.311:2664),"pid=31372 uid=0 auid=0 ses=366 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31372', 'auid=0', ""ses=366 msg='op=PAM:session_close""]"
492,SERVICE_START,(1643065752.639:2665),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
493,SERVICE_STOP,(1643065752.639:2666),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
494,USER_ACCT,(1643066221.326:2667),"pid=31443 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31443', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
495,CRED_ACQ,(1643066221.326:2668),"pid=31443 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31443', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
496,LOGIN,(1643066221.326:2669),pid=31443 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=367 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=31443', 'ses=367']"
497,USER_START,(1643066221.330:2670),"pid=31443 uid=0 auid=0 ses=367 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31443', 'auid=0', ""ses=367 msg='op=PAM:session_open""]"
498,CRED_DISP,(1643066221.334:2671),"pid=31443 uid=0 auid=0 ses=367 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31443', 'auid=0', ""ses=367 msg='op=PAM:setcred""]"
499,USER_END,(1643066221.334:2672),"pid=31443 uid=0 auid=0 ses=367 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31443', 'auid=0', ""ses=367 msg='op=PAM:session_close""]"
500,SERVICE_START,(1643067310.553:2673),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=motd-news"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
501,SERVICE_STOP,(1643067310.553:2674),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=motd-news"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
502,USER_ACCT,(1643067541.354:2675),"pid=31519 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31519', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
503,CRED_ACQ,(1643067541.358:2676),"pid=31519 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31519', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
504,LOGIN,(1643067541.358:2677),pid=31519 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=368 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=31519', 'ses=368']"
505,USER_START,(1643067541.362:2678),"pid=31519 uid=0 auid=0 ses=368 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31519', 'auid=0', ""ses=368 msg='op=PAM:session_open""]"
506,CRED_DISP,(1643067541.366:2679),"pid=31519 uid=0 auid=0 ses=368 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31519', 'auid=0', ""ses=368 msg='op=PAM:setcred""]"
507,USER_END,(1643067541.366:2680),"pid=31519 uid=0 auid=0 ses=368 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=31519', 'auid=0', ""ses=368 msg='op=PAM:session_close""]"
508,SERVICE_START,(1643067553.266:2681),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
509,SERVICE_STOP,(1643067553.266:2682),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
